LogisticRegression,[1.         0.90909091 0.9       ],2020-03-28T14:23:23.717207
LogisticRegression,[1. 1. 1.],2020-03-28T14:24:13.260595
LogisticRegression,0.9665831244778613,2020-03-28T14:25:59.192685
LogisticRegression,0.9710144927536232,2020-03-28T14:27:58.239716
